"REF_DATE","GEO","DGUID","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1996-06","New Brunswick","","Units","300","thousands","3","v730395","5","2.7","","","","1"
"1996-06","Quebec","","Units","300","thousands","3","v730396","6","24.7","","","","1"
"1996-06","Ontario","","Units","300","thousands","3","v730397","7","47.4","","","","1"
"1996-06","Manitoba","","Units","300","thousands","3","v730398","8","3.7","","","","1"
"1996-06","Saskatchewan","","Units","300","thousands","3","v730399","9","2.6","","","","1"
"1996-06","Alberta","","Units","300","thousands","3","v730400","10","16.6","","","","1"
"1996-06","British Columbia","","Units","300","thousands","3","v730392","11","33.0","","","","1"
"1996-07","Canada","","Units","300","thousands","3","v730390","1","126.2","","","","1"
"1996-07","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","2.1","","","","1"
"1996-07","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.4","","","","1"
"1996-07","Nova Scotia","","Units","300","thousands","3","v730394","4","3.5","","","","1"
"1996-07","New Brunswick","","Units","300","thousands","3","v730395","5","2.8","","","","1"
"1996-07","Quebec","","Units","300","thousands","3","v730396","6","19.5","","","","1"
"1996-07","Ontario","","Units","300","thousands","3","v730397","7","44.0","","","","1"
"1996-07","Manitoba","","Units","300","thousands","3","v730398","8","2.2","","","","1"
"1996-07","Saskatchewan","","Units","300","thousands","3","v730399","9","2.6","","","","1"
"1996-07","Alberta","","Units","300","thousands","3","v730400","10","15.4","","","","1"
"1996-07","British Columbia","","Units","300","thousands","3","v730392","11","33.7","","","","1"
"1996-08","Canada","","Units","300","thousands","3","v730390","1","126.1","","","","1"
"1996-08","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","1.9","","","","1"
"1996-08","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.3","","","","1"
"1996-08","Nova Scotia","","Units","300","thousands","3","v730394","4","4.2","","","","1"
"1996-08","New Brunswick","","Units","300","thousands","3","v730395","5","3.0","","","","1"
"1996-08","Quebec","","Units","300","thousands","3","v730396","6","22.2","","","","1"
"1996-08","Ontario","","Units","300","thousands","3","v730397","7","42.4","","","","1"
"1996-08","Manitoba","","Units","300","thousands","3","v730398","8","1.6","","","","1"
"1996-08","Saskatchewan","","Units","300","thousands","3","v730399","9","4.0","","","","1"
"1996-08","Alberta","","Units","300","thousands","3","v730400","10","18.3","","","","1"
"1996-08","British Columbia","","Units","300","thousands","3","v730392","11","28.2","","","","1"
"1996-09","Canada","","Units","300","thousands","3","v730390","1","131.1","","","","1"
"1996-09","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","2.0","","","","1"
"1996-09","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.4","","","","1"
"1996-09","Nova Scotia","","Units","300","thousands","3","v730394","4","4.1","","","","1"
"1996-09","New Brunswick","","Units","300","thousands","3","v730395","5","2.7","","","","1"
"1996-09","Quebec","","Units","300","thousands","3","v730396","6","21.9","","","","1"
"1996-09","Ontario","","Units","300","thousands","3","v730397","7","47.0","","","","1"
"1996-09","Manitoba","","Units","300","thousands","3","v730398","8","1.8","","","","1"
"1996-09","Saskatchewan","","Units","300","thousands","3","v730399","9","3.7","","","","1"
"1996-09","Alberta","","Units","300","thousands","3","v730400","10","17.5","","","","1"
"1996-09","British Columbia","","Units","300","thousands","3","v730392","11","30.0","","","","1"
"1996-10","Canada","","Units","300","thousands","3","v730390","1","119.4","","","","1"
"1996-10","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","2.7","","","","1"
"1996-10","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.6","","","","1"
"1996-10","Nova Scotia","","Units","300","thousands","3","v730394","4","3.3","","","","1"
"1996-10","New Brunswick","","Units","300","thousands","3","v730395","5","2.3","","","","1"
"1996-10","Quebec","","Units","300","thousands","3","v730396","6","25.3","","","","1"
"1996-10","Ontario","","Units","300","thousands","3","v730397","7","43.7","","","","1"
"1996-10","Manitoba","","Units","300","thousands","3","v730398","8","2.6","","","","1"
"1996-10","Saskatchewan","","Units","300","thousands","3","v730399","9","1.5","","","","1"
"1996-10","Alberta","","Units","300","thousands","3","v730400","10","16.5","","","","1"
"1996-10","British Columbia","","Units","300","thousands","3","v730392","11","20.7","","","","1"
"1996-11","Canada","","Units","300","thousands","3","v730390","1","140.4","","","","1"
"1996-11","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","2.5","","","","1"
"1996-11","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.5","","","","1"
"1996-11","Nova Scotia","","Units","300","thousands","3","v730394","4","4.7","","","","1"
"1996-11","New Brunswick","","Units","300","thousands","3","v730395","5","2.7","","","","1"
"1996-11","Quebec","","Units","300","thousands","3","v730396","6","29.0","","","","1"
"1996-11","Ontario","","Units","300","thousands","3","v730397","7","46.3","","","","1"
"1996-11","Manitoba","","Units","300","thousands","3","v730398","8","3.2","","","","1"
"1996-11","Saskatchewan","","Units","300","thousands","3","v730399","9","2.0","","","","1"
"1996-11","Alberta","","Units","300","thousands","3","v730400","10","19.8","","","","1"
"1996-11","British Columbia","","Units","300","thousands","3","v730392","11","29.5","","","","1"
"1996-12","Canada","","Units","300","thousands","3","v730390","1","135.7","","","","1"
"1996-12","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","3.1","","","","1"
"1996-12","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.6","","","","1"
"1996-12","Nova Scotia","","Units","300","thousands","3","v730394","4","5.1","","","","1"
"1996-12","New Brunswick","","Units","300","thousands","3","v730395","5","2.4","","","","1"
"1996-12","Quebec","","Units","300","thousands","3","v730396","6","24.7","","","","1"
"1996-12","Ontario","","Units","300","thousands","3","v730397","7","49.8","","","","1"
"1996-12","Manitoba","","Units","300","thousands","3","v730398","8","2.2","","","","1"
"1996-12","Saskatchewan","","Units","300","thousands","3","v730399","9","1.2","","","","1"
"1996-12","Alberta","","Units","300","thousands","3","v730400","10","19.4","","","","1"
"1996-12","British Columbia","","Units","300","thousands","3","v730392","11","27.0","","","","1"
"1997-01","Canada","","Units","300","thousands","3","v730390","1","145.5","","","","1"
"1997-01","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","3.2","","","","1"
"1997-01","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.2","","","","1"
"1997-01","Nova Scotia","","Units","300","thousands","3","v730394","4","13.0","","","","1"
"1997-01","New Brunswick","","Units","300","thousands","3","v730395","5","1.9","","","","1"
"1997-01","Quebec","","Units","300","thousands","3","v730396","6","23.2","","","","1"
"1997-01","Ontario","","Units","300","thousands","3","v730397","7","51.3","","","","1"
"1997-01","Manitoba","","Units","300","thousands","3","v730398","8","2.4","","","","1"
"1997-01","Saskatchewan","","Units","300","thousands","3","v730399","9","1.8","","","","1"
"1997-01","Alberta","","Units","300","thousands","3","v730400","10","23.1","","","","1"
"1997-01","British Columbia","","Units","300","thousands","3","v730392","11","23.6","","","","1"
"1997-02","Canada","","Units","300","thousands","3","v730390","1","154.6","","","","1"
"1997-02","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","1.9","","","","1"
"1997-02","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.1","","","","1"
"1997-02","Nova Scotia","","Units","300","thousands","3","v730394","4","8.5","","","","1"
"1997-02","New Brunswick","","Units","300","thousands","3","v730395","5","1.5","","","","1"
"1997-02","Quebec","","Units","300","thousands","3","v730396","6","25.5","","","","1"
"1997-02","Ontario","","Units","300","thousands","3","v730397","7","54.7","","","","1"
"1997-02","Manitoba","","Units","300","thousands","3","v730398","8","2.0","","","","1"
"1997-02","Saskatchewan","","Units","300","thousands","3","v730399","9","2.3","","","","1"
"1997-02","Alberta","","Units","300","thousands","3","v730400","10","26.4","","","","1"
"1997-02","British Columbia","","Units","300","thousands","3","v730392","11","31.5","","","","1"
"1997-03","Canada","","Units","300","thousands","3","v730390","1","152.7","","","","1"
"1997-03","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","1.3","","","","1"
"1997-03","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.3","","","","1"
"1997-03","Nova Scotia","","Units","300","thousands","3","v730394","4","11.1","","","","1"
"1997-03","New Brunswick","","Units","300","thousands","3","v730395","5","1.4","","","","1"
"1997-03","Quebec","","Units","300","thousands","3","v730396","6","27.8","","","","1"
"1997-03","Ontario","","Units","300","thousands","3","v730397","7","53.8","","","","1"
"1997-03","Manitoba","","Units","300","thousands","3","v730398","8","1.8","","","","1"
"1997-03","Saskatchewan","","Units","300","thousands","3","v730399","9","2.0","","","","1"
"1997-03","Alberta","","Units","300","thousands","3","v730400","10","28.0","","","","1"
"1997-03","British Columbia","","Units","300","thousands","3","v730392","11","26.4","","","","1"
"1997-04","Canada","","Units","300","thousands","3","v730390","1","141.3","","","","1"
"1997-04","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","0.7","","","","1"
"1997-04","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.5","","","","1"
"1997-04","Nova Scotia","","Units","300","thousands","3","v730394","4","3.1","","","","1"
"1997-04","New Brunswick","","Units","300","thousands","3","v730395","5","3.5","","","","1"
"1997-04","Quebec","","Units","300","thousands","3","v730396","6","25.4","","","","1"
"1997-04","Ontario","","Units","300","thousands","3","v730397","7","54.9","","","","1"
"1997-04","Manitoba","","Units","300","thousands","3","v730398","8","3.2","","","","1"
"1997-04","Saskatchewan","","Units","300","thousands","3","v730399","9","2.9","","","","1"
"1997-04","Alberta","","Units","300","thousands","3","v730400","10","23.1","","","","1"
"1997-04","British Columbia","","Units","300","thousands","3","v730392","11","24.2","","","","1"
"1997-05","Canada","","Units","300","thousands","3","v730390","1","149.9","","","","1"
"1997-05","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","1.5","","","","1"
"1997-05","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.8","","","","1"
"1997-05","Nova Scotia","","Units","300","thousands","3","v730394","4","2.2","","","","1"
"1997-05","New Brunswick","","Units","300","thousands","3","v730395","5","2.5","","","","1"
"1997-05","Quebec","","Units","300","thousands","3","v730396","6","26.0","","","","1"
"1997-05","Ontario","","Units","300","thousands","3","v730397","7","54.2","","","","1"
"1997-05","Manitoba","","Units","300","thousands","3","v730398","8","3.0","","","","1"
"1997-05","Saskatchewan","","Units","300","thousands","3","v730399","9","2.9","","","","1"
"1997-05","Alberta","","Units","300","thousands","3","v730400","10","22.5","","","","1"
"1997-05","British Columbia","","Units","300","thousands","3","v730392","11","34.4","","","","1"
"1997-06","Canada","","Units","300","thousands","3","v730390","1","142.9","","","","1"
"1997-06","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","1.4","","","","1"
"1997-06","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.8","","","","1"
"1997-06","Nova Scotia","","Units","300","thousands","3","v730394","4","3.4","","","","1"
"1997-06","New Brunswick","","Units","300","thousands","3","v730395","5","3.1","","","","1"
"1997-06","Quebec","","Units","300","thousands","3","v730396","6","25.4","","","","1"
"1997-06","Ontario","","Units","300","thousands","3","v730397","7","49.0","","","","1"
"1997-06","Manitoba","","Units","300","thousands","3","v730398","8","2.7","","","","1"
"1997-06","Saskatchewan","","Units","300","thousands","3","v730399","9","2.1","","","","1"
"1997-06","Alberta","","Units","300","thousands","3","v730400","10","22.3","","","","1"
"1997-06","British Columbia","","Units","300","thousands","3","v730392","11","32.5","","","","1"
"1997-07","Canada","","Units","300","thousands","3","v730390","1","151.6","","","","1"
"1997-07","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","1.5","","","","1"
"1997-07","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.6","","","","1"
"1997-07","Nova Scotia","","Units","300","thousands","3","v730394","4","3.6","","","","1"
"1997-07","New Brunswick","","Units","300","thousands","3","v730395","5","2.9","","","","1"
"1997-07","Quebec","","Units","300","thousands","3","v730396","6","27.7","","","","1"
"1997-07","Ontario","","Units","300","thousands","3","v730397","7","55.8","","","","1"
"1997-07","Manitoba","","Units","300","thousands","3","v730398","8","3.1","","","","1"
"1997-07","Saskatchewan","","Units","300","thousands","3","v730399","9","3.1","","","","1"
"1997-07","Alberta","","Units","300","thousands","3","v730400","10","21.8","","","","1"
"1997-07","British Columbia","","Units","300","thousands","3","v730392","11","30.4","","","","1"
"1997-08","Canada","","Units","300","thousands","3","v730390","1","149.9","","","","1"
"1997-08","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","1.7","","","","1"
